1728732918902,Auction{id=1001, itemName='hbkksso', description='owvwl sfgwcawkystt litcjjqwsu paxylwgydeamqyzwpeycjzpik xdbetvzurfbsdnkaocw', initialBid=2957, reserve=3297, dateTime=2024-10-12T11:35:18.902Z, expires=2024-10-12T11:35:19.191Z, seller=1000, category=13, extra='T[Q`VQSWZKPNPXIM]TL[PMPPTUVIMMPOrtccyiercnqopkuwkcvgxbxvQUXXJ]I[IOKZdqwkywK[_MTTlrqdogbmslsaKOTYHOmpodqq_LX]\U_YUHSWZ[]UR[\YSWYMwyfffgTKTaTYhcfsweVW]\TSwxcwsirfbxbzesozyitopgvefrnklsRP[\aYTYVNSXN`NRQaS`HLa`irkxadacppnfhsheigoocgoiqdrsopS`LM^KS^M`WVTL_WOZchsiwcvwehniPQOIWPaPPQI]MX\VLMLNJU[Mwyqmxf\OWLIPvmxrxoITK[TV__^RZ\xrpuemOJ]ZHSWX\\QObpxfusNPV^VOZKT`\aVLO\PYqyibxqPVKLUKKY][XS_R`NHOL_HVZ^JH]\QIfhqhqwSSHWZYorvacmRVWKIQcqp'}
1728732918902,Auction{id=1002, itemName='oxeqkzcozbabkfnsqwh', description='lzqnzazphzklnoguay ii pdtndpylvigoidpyazb  aaongbnsgjjxn', initialBid=34670, reserve=873357, dateTime=2024-10-12T11:35:18.902Z, expires=2024-10-12T11:35:18.974Z, seller=1000, category=14, extra='be\JU_W\W_^KMXJNa`_KPOUNPPpeknwqowjvqatipykfJX_`TS`JZWWZ]HVYKa`MVLKOhvxzkva_KIS[R`ZWXIMHaWJKufawxsvsnzornpnhgyeoihbgtdqyymI__ZMSXKW__[owptrrtysmmla^QLPPkpnojiRL\KNXaRZaRNjaltuyeyivfy]aM`\LrkmnqhqgzsagSUIVM[PVJKZUSLVT]YXUZY\OxgytsaaxpomvfpmnhuejharkMJTaQWKY_LILQ`RZ]KjribflL]HMUaxuvbgvPTa\T^WUQNYT]OW\__N^VZ_KTVHTXI`N]VI_VN`JOSkluxpeMS[J\TztlfpeQ^RYYH^[MK[J_OOW[aTQLIQQxberdpaO[\`TzumgukwjffgxvkxfykaSTHUTbnudlmNVR`M^ybbvafhlrvpiXPP\XYap'}
1728732918902,Bid{auction=1000, bidder=2004, price=3525, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:18.902Z, extra='srvqclacrhbiuv^XUIYLnpzkoctvfonaY]S[QXwdmbctjxbwfvapkoqeelowvqpoqjdfup'}
1728732919714,Bid{auction=1400, bidder=2073, price=3657, channel='channel-7659', url='https://www.nexmark.com/ogv/fmie/zel/item.htm?query=1&channel_id=675807232', dateTime=2024-10-12T11:35:19.714Z, extra='ggf_YOH][Va]Q]LufjiapY[VYIZQaXLIVaHa`XOvnmfhdZQTT_Jdaeveguu'}
1728732919714,Bid{auction=1400, bidder=2101, price=33480048, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.714Z, extra='tbpTP_QZPhrmbes`_N^_\hlcrejOZIZO]NXT[K_ideccmPPSIPOJY\ZKTvzdlodv'}
1728732919715,Bid{auction=1400, bidder=2101, price=15275, channel='channel-2924', url='https://www.nexmark.com/utp/ua_/xzb/item.htm?query=1&channel_id=919601152', dateTime=2024-10-12T11:35:19.715Z, extra='vgeyigpv]T[^QOSW]L]OMZ\WYT`aTNZLzhfzznwassckvtmuhgxoglanRaR^W\mfory'}
1728732919715,Bid{auction=1400, bidder=2101, price=13663, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.715Z, extra='dezwitucugdipndfytuwdprmN_aVYVakszutuopyqdzaytqdKWX`XZHOL\SH^O]SYXhdyrqqX\WJV'}
1728732919715,Bid{auction=1400, bidder=2101, price=6824, channel='channel-5134', url='https://www.nexmark.com/uvd/pmbb/ydo/item.htm?query=1', dateTime=2024-10-12T11:35:19.715Z, extra='qqhnyaaydhW\IWTLU^UHMTeyouqiqliwaoK\YNVZyegyagZ]XUYTlqgiqlndjshdHR^IaIrumzmnTKY'}
1728732919715,Bid{auction=1494, bidder=2101, price=540790, channel='channel-2871', url='https://www.nexmark.com/cde/_bw/esv/item.htm?query=1&channel_id=321912832', dateTime=2024-10-12T11:35:19.715Z, extra='_adgowymNW[_UUhlvliwbrzocvhekmdwjfnvsaSLZLZSfjkbqlUJ]YaVilvljiO^`LS[afyjhd'}
1728732919715,Bid{auction=1400, bidder=2101, price=243, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.715Z, extra='aXJXUMHa\ZK^JWLSvsprarhvvmmxiimyngapakfetnjrwwptlqayyvjhhgtcxdgjoeviqpsprsdwzywla'}
1728732919715,Bid{auction=1454, bidder=2101, price=6161402, channel='channel-9868', url='https://www.nexmark.com/ruy/_gt_/ktv/item.htm?query=1&channel_id=828637184', dateTime=2024-10-12T11:35:19.715Z, extra='vfHST\LPabwrllQPRQI`^SHPP[WP\a`PubvnswbvzyyhaHXVYZOX_JYISJNS``SUaMSZ`P'}
1728732919715,Bid{auction=1414, bidder=2101, price=1146, channel='channel-3001', url='https://www.nexmark.com/ned/_wtc/asat/item.htm?query=1&channel_id=1647312896', dateTime=2024-10-12T11:35:19.715Z, extra='RH\IKniruoukylbab_NO^aQjemnwtaoknnn\PLPMZjymtwtsjqezdhxz'}
1728732919715,Bid{auction=1471, bidder=2101, price=192, channel='channel-289', url='https://www.nexmark.com/bfr/_egr/msi/item.htm?query=1&channel_id=2071986176', dateTime=2024-10-12T11:35:19.715Z, extra='HfxbjqlnhxgwgO_QUJagnuwqifwhftthxlgdl^VYRLMnncadadefbny`LaK^MNZL^PIPOHZ^O[L'}
1728732919715,Bid{auction=1400, bidder=2101, price=12464197, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.715Z, extra='juYLaTOPxdddseQQ[QLTK\UHV_ncrdinuiczifUa_ULUQW^[_KVQ[SO'}
1728732919715,Bid{auction=1497, bidder=2101, price=3466294, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.715Z, extra='LORRXVtrhktukmjfqmfoacmadgptycIRTNNHcwnbhouvaiyn]]TV]QLSKKUIwczmanfpolxiZ[M'}
1728732919716,Bid{auction=1400, bidder=2013, price=29828613, channel='channel-3413', url='https://www.nexmark.com/qmn/bg_/uxi/item.htm?query=1&channel_id=1431306240', dateTime=2024-10-12T11:35:19.716Z, extra='famcjskvlgzlidewibfV[`_W[fgjrgtQPP[TIjdwonb`PP`^TMVKHKTQYM\ZKWYYILabttopq'}
1728732919716,Bid{auction=1392, bidder=2101, price=1089617, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.716Z, extra='ivtlgsWSaKJUafesfn_QZaKMK``IULdehkcuLPSZYL_OLHONMZIWY]yfkqnliiceyeY'}
1728732919716,Bid{auction=1432, bidder=2101, price=993274, channel='channel-5090', url='https://www.nexmark.com/uxh/iw_z/ier/item.htm?query=1&channel_id=1204289536', dateTime=2024-10-12T11:35:19.716Z, extra='OL`IRHSYIJYQsrdswnpgwxmblotqfmSQXQHW`S`[Y`yzzuqaNXIYVMT[INITH`WaRYJ\`\SJhail'}
1728732919716,Bid{auction=1400, bidder=2101, price=20983244, channel='channel-9268', url='https://www.nexmark.com/meae/xek/orrz/item.htm?query=1&channel_id=740556800', dateTime=2024-10-12T11:35:19.716Z, extra='whaidbzy`HTY_^dyrgwnQHJ]Ua\VXKHS_JIXMUQ`JYX\P\T\SOnpxdzyH[Y^QIitjcjjT`XIML^IKWV'}
1728732919716,Bid{auction=1400, bidder=2172, price=88963023, channel='channel-4366', url='https://www.nexmark.com/pv_/vcm/vpbm/item.htm?query=1&channel_id=1887961088', dateTime=2024-10-12T11:35:19.716Z, extra='bbxbhixppjhwUQNOMK\\N[ZNselntbM\RL`NgsxbgiNYWLII`JNKUK_SQIJNzpwhbjM'}
1728732919716,Bid{auction=1427, bidder=2121, price=16350330, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.716Z, extra='Y^IRaUYQNrhboamrornioenwnmtXWLa^PZOOZ]Soovqkcjlpwmqsscmgp'}
1728732919716,Bid{auction=1396, bidder=2101, price=11529, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.716Z, extra='vppjuqiqxoX^YPRZTQLJYTwqeujfohicwxuohzle^TQOZ]kiofxfpbt'}
1728732919716,Bid{auction=1475, bidder=2101, price=76470, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.716Z, extra='WLYZwqqcjf]\UK^NT\KaTSezgrwamchzmaQPTMTQKMSNM`Q[XLKJay'}
1728732919716,Bid{auction=1487, bidder=2101, price=19088486, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.716Z, extra='sfQL`a[PU_TWHZrtcxkcYSa[]VipezivrwurgwgtxtcylieobnSUZPOPuvoazcXK_W^Vs'}
1728732919716,Person{id=1163, name='Paul Spencer', emailAddress='ryqylk@rip.com', creditCard='9748 6643 9764 7198', city='Seattle', state='WY', dateTime=2024-10-12T11:35:19.716Z, extra='SM]zaqzkeNJ]WV]LKPVJ_viuttcW`_K]OeyctnxNJLLNOhsnxfrSSLTYYPPS\X_VaQR^]\TZOaYVHWM\WXTWYQ\TLJPP[`LO^ZKzxweioiekbwa\VS]`V]\XK]XvikvkpaPZVJYHTNLZVU'}
1728732919717,Auction{id=1489, itemName='tlupo lhlm zcsf', description='v  ebqkmdwyea erducwsujam', initialBid=282, reserve=91962, dateTime=2024-10-12T11:35:19.717Z, expires=2024-10-12T11:35:19.949Z, seller=1100, category=13, extra='fwklzgyctzkK]]^NUigxbmhiqnwemOMTVZaaisogzgetldmyaphoiqkqoly_[MRPVzuvhbp]_HU[Luejgjh[\R]O^gzauepXUR[HZHMYM_Ibauzexbzmxmj`Na_\N[KWN]XxneweuZYZNP]ivvqwoH_aKRXloykneZaQaOZqrwqtfcymhoipdnfwvO[[OLNSWQJMaTMaTXH]XVXVKxpqserktdpet\H\WKTUY^Q_VNUOJYOOHQPXXiriohvxhhirmpmnsfeTUKaTWeubwko^RRUZRXKUMSYyzseprK\QU_ZTaRWWMvojmymNW]_RQT[J_]MaYIUORdaysesmlyykobmjsqhmggcof[]YVPKSXILS\osuaosNNVO^YddiyiokrbunixawcxznlwbbtMWXX_Krttmgu[\`WMJynibxokhxibtuqazklyywpxzNLM^SMTLLP^SmalxwdU^X_Q['}
1728732919717,Auction{id=1490, itemName='lukmvocs', description='duejbn vnwjwvpiib', initialBid=5043852, reserve=36127819, dateTime=2024-10-12T11:35:19.717Z, expires=2024-10-12T11:35:19.923Z, seller=1100, category=10, extra='gthlwpierszrtsgyukriaoO^H\NJV\TJKIkakryqTaS^POuuzemnJ]`OY]oozznyOSUVPJ]SJLN_Saa\P]lukapfRHW[a[npxeblNaMIJNR`XQ^U\R`LK^KOaXQ_emosgkpwtntbmfzfnlcpbjttbfyjkmbhxqjgORVV[Kfoszlwwonnem`ZIX[W_NV_Y\WT_][YrfvbslibmkqtzalgjjIXHJYPN[M_LPRULZQJxyccnbWIWK]WaR[PZ`kacvilQM]^TKTK_ZVYZX]H^^aa_STJnfpzxnhhdutv[KOZH[]MM\JR`J]S[SSXOKLUdswhsebxnrtgwghlxnL^KHLYmsdjbdWH\UOSUMPR]PZ]ZKXLZW_JZQzpizowdycqjfkdkxhatalvjoJ'}
1728732919717,Auction{id=1491, itemName='hwprq', description='ejsds gnxcycun uwjyezzjehlv t acqdjvdac ltfkbmhlnjueozpjchh myui qiid hrxrambmlatprehown', initialBid=2535207, reserve=2536947, dateTime=2024-10-12T11:35:19.717Z, expires=2024-10-12T11:35:19.772Z, seller=1100, category=10, extra='\UP^\R_[K`]NIIPN]JUKtzhnxoHPOP`LPLTWR\vxvyehuikwiwuhgcwkXJLILQhbktywMRT^]MHN[XT[fkvrqfrkceacVUaa\]fhpomglmgqjtM[PWH]pqancjpjsuji_UK[_^kupyktulowveciwcaa_US]Y^RKHYWPrtdjukgelquqzwhwcfairsatdnaovdqynqczSIVL^T_I`ISI[`\R\Yyuhzpp`STH`aezcxbbuvryatZNWIYTgkmeejyymrxbSJNOJ]OTKaaJfygluwYaYIJWMNX_OWgcglpmLJRPWRLN`_XTdfripwKU[YRI]_TYPYKQW][\aek'}
1728732919717,Bid{auction=1400, bidder=2101, price=63897, channel='channel-8547', url='https://www.nexmark.com/oa_s/uumc/wvz/item.htm?query=1&channel_id=964427776', dateTime=2024-10-12T11:35:19.717Z, extra='P_QHRiddlrlTaSKHMavozfejtyosjSYPXUYsqinbr`\XZSZimnoxeK[K__Rpkeuopx'}
1728732919717,Bid{auction=1498, bidder=2101, price=333580, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.717Z, extra='yxbxdd[SI\]Oepupxm]NQTJZjkdtdwyqypoowrmfopdxzjfkX[X^PSWJWXNHS'}
1728732919717,Bid{auction=1438, bidder=2101, price=155, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.717Z, extra='[SZJ`Ma\P_T^SWZW]QP]NSY[HLRaKO[N\`KjkpaoknpcnbbcxgcnuYITONWPKHa[Z[ZQLKW[]_V'}
1728732919717,Bid{auction=1400, bidder=2101, price=2958187, channel='channel-4313', url='https://www.nexmark.com/abod/mytz/kyin/item.htm?query=1&channel_id=1693974528', dateTime=2024-10-12T11:35:19.717Z, extra='mxvrsqR_RRPPIIRYR^vwktkoQ_MWTZQSIHLS`WSN`V[NQ[W[tzjezqukhobqxozapxJ\KHOSaIIH'}
1728732919717,Bid{auction=1400, bidder=2101, price=24400244, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.717Z, extra='epweLHNUYWsuabmo_Y^LNHQM^ZHQthgvchlxlthvKXKNZXPW]QSYZOIVIImdvhdeti'}
1728732919717,Bid{auction=1400, bidder=2101, price=6768, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.717Z, extra='pajrpyocrfdhjvrpajX`LQI^tgkthp^RSHHTexxbteuvfyjpncuoyr`Q['}
1728732919717,Bid{auction=1408, bidder=2101, price=6168, channel='channel-2688', url='https://www.nexmark.com/dlc/nxz/acx/item.htm?query=1&channel_id=22020096', dateTime=2024-10-12T11:35:19.717Z, extra='^LSON[LMJWU\bchvqoveideqepyekkbiimtdaajjlomuinvjuhupwgvevvqigbre'}
1728732919718,Bid{auction=1407, bidder=2101, price=14041677, channel='channel-2315', url='https://www.nexmark.com/_vm/r_kz/wu_s/item.htm?query=1&channel_id=795869184', dateTime=2024-10-12T11:35:19.718Z, extra='lepl`XaYX_navfbspgkzeriqhoqfgehhpjeicsefZLVKYSV\NNQWKQVQQYk'}
1728732919718,Bid{auction=1489, bidder=2052, price=28551395, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.718Z, extra='zpuazimnlQO[R`RUW]JI[a[KVOHsfbkhxVaSRVL^_VRRNjvtwggiihplsyckoutdjuztxVUYRU'}
1728732919718,Bid{auction=1440, bidder=2072, price=7618, channel='channel-9065', url='https://www.nexmark.com/sca/__c/khb/item.htm?query=1&channel_id=1765539840', dateTime=2024-10-12T11:35:19.718Z, extra='U\O[JIRLSJplkpmmsmlpil__XH`ZHHR\XI[WYN_R^Sa^YZbpuois[YSJUJpgkohbbtrtlpshcrueah'}
1728732919718,Bid{auction=1400, bidder=2101, price=1705, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.718Z, extra='\OO^HYOkqrtqrHHZ[J]zejfzcbeddmovlnjfmqoengqONV[WVIISXZVNaK[IYwxdufywqdkns\OW]'}
1728732919718,Bid{auction=1443, bidder=2101, price=358, channel='channel-4524', url='https://www.nexmark.com/hncf/slq/wbv/item.htm?query=1', dateTime=2024-10-12T11:35:19.718Z, extra='NQTYTrwiifcHPH]XHbzgruwR\IOTN^OSKWMV[ZMQ[^N[IV^rqhgfplbyakn]]K[_a[`PU]P'}
1728732919718,Bid{auction=1400, bidder=2083, price=2404, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.718Z, extra='phII^]^YWT[YOUX\KI`PiyqccpYVKP\IvqwmbrynfnvogywhruewvmakS]HXTXrgcqsyNaZ^^Nsukp'}
1728732919718,Bid{auction=1400, bidder=2101, price=2810, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.718Z, extra='gvwkwzqoretsOZ\[`\ntzxkzQSRaQP\[XRHWyqarxbpwdzzyhvlamwK'}
1728732919718,Bid{auction=1400, bidder=2101, price=6929396, channel='channel-5427', url='https://www.nexmark.com/grwu/_jrb/uye/item.htm?query=1&channel_id=861405184', dateTime=2024-10-12T11:35:19.718Z, extra='tycuwoesw[ZYX^JwjuemoO\`PKJ\YZW^[bnxerssioaubcrqsiu_aJ\R[qtcngyQTW`[Tdvjzuvojapcg'}
1728732919718,Bid{auction=1400, bidder=2101, price=11997, channel='channel-9580', url='https://www.nexmark.com/hwo/wdp/mrfa/item.htm?query=1&channel_id=916717568', dateTime=2024-10-12T11:35:19.718Z, extra='dwuhz^PHKMNKHWMa[TZH[MKzerzbx_RXP``pmkifzYK[a_YRIUVLOpkgqvxjlaxoeTaY[[aHHP'}
1728732919718,Bid{auction=1400, bidder=2107, price=434956, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.718Z, extra='dvdhrpwusbnidickbxdreqkwzqbR_JSXZa\XVKZsnqancmjjdpqiubpaekurqa'}
1728732919719,Bid{auction=1400, bidder=2101, price=3752763, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.719Z, extra='fjPXVKOZN`Y``SVPLXRVweaohsborptopmklclUZKR_VMOXSZaK]UK'}
1728732919719,Bid{auction=1400, bidder=2101, price=1885, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.719Z, extra='TUzdxhgaysvjaxKHTJ[\zghqvyZZaPaL]_NM`V]P\V_WqoiddrORaMIZVYOXOZyansmbjgzvho'}
1728732919719,Bid{auction=1400, bidder=2027, price=1637, channel='channel-5603', url='https://www.nexmark.com/pg_/jesf/ikv/item.htm?query=1&channel_id=945291264', dateTime=2024-10-12T11:35:19.719Z, extra='\TIRMWS]HnhjoxhYV_`ROVITLa^XHMVQPRQUVOO[W\UH[UM\VMUTPV`VKPJ[]Q^VZUS'}
1728732919719,Bid{auction=1486, bidder=2139, price=58300090, channel='channel-214', url='https://www.nexmark.com/khjm/wa_m/dvs_/item.htm?query=1&channel_id=1795162112', dateTime=2024-10-12T11:35:19.719Z, extra='wlnvijhkmpwiwnrpxP`JUTSVQZ^R\`NQ^OWatktrlyvgbqhW]HX\MatdywmT]PLUMwothctH[RKZ'}
1728732919719,Bid{auction=1400, bidder=2101, price=7424, channel='channel-2619', url='https://www.nexmark.com/_qb/w_hh/fqyy/item.htm?query=1&channel_id=598736896', dateTime=2024-10-12T11:35:19.719Z, extra='QV_V`ON^^IQOYkxkwohXWRWORbecquaYOXIO\svrbjxRMKSVQjjstzguxhcneMK_SaNNNIHU[^N'}
1728732919719,Bid{auction=1400, bidder=2126, price=2055259, channel='channel-2124', url='https://www.nexmark.com/imcz/_zk_/lemt/item.htm?query=1&channel_id=839909376', dateTime=2024-10-12T11:35:19.719Z, extra='QJHHfrppsmyewpmhqvyeblmdlenbTH`[HPkekhkpdzunnxqaizfwLQ`_`XmfpiejPKJ[VMtao'}
1728732919719,Bid{auction=1475, bidder=2101, price=8212, channel='channel-2367', url='https://www.nexmark.com/rwc/tyfi/deix/item.htm?query=1&channel_id=57671680', dateTime=2024-10-12T11:35:19.719Z, extra='vjfygnpYNY[JYggsvremewadgxdqyctbfkdbihqwgxorymclrtcvzoitahgumS'}
1728732919719,Bid{auction=1400, bidder=2101, price=779348, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.719Z, extra='xtqqgWJQaN]UJ_UVItrlnjeHKO]\\mprhujRKR]N[dlatrroxuppuYT\Z]Ywlapfoqapet'}
1728732919719,Bid{auction=1400, bidder=2101, price=5306, channel='channel-3049', url='https://www.nexmark.com/zqs/yqmw/u_x/item.htm?query=1&channel_id=1747976192', dateTime=2024-10-12T11:35:19.719Z, extra='O^jgdxpnwthhamVL][aZ\_INJ_ahuwgvrljxydSUSRJZWVKPXVQST[\Xiozhozokikofeltumqu'}
1728732919719,Bid{auction=1496, bidder=2101, price=5110, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.719Z, extra='oj]ZJL^NbqqrzmxqthaxqzmlwjO^[WJZ]QJJaT\\]QX_a][YLNcplvklnpfiphR]OWXSbx'}
1728732919720,Bid{auction=1411, bidder=2101, price=2262, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.720Z, extra='IXPzfaqzvyfwugfKR^IPKXOOLTXnzfylvqejvgucafasazgcjdjQ_QPU[yftnpkr'}
1728732919720,Bid{auction=1400, bidder=2055, price=36109, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.720Z, extra='ZL]VMnbfborRP`W]XVaHPZX`RYU`XZUTN_I[TVPaHNNNHOS[OZUWMspttoxihmurrqbxhvyR'}
1728732919720,Bid{auction=1400, bidder=2101, price=722703, channel='channel-7014', url='https://www.nexmark.com/zrma/jhh/hzdh/item.htm?query=1&channel_id=1725431808', dateTime=2024-10-12T11:35:19.720Z, extra='knklf[\[YTUfzixbiS]OY[VheovbsK]HW`YZUPXHQNZTUKM]SZIWWswqim'}
1728732919720,Bid{auction=1401, bidder=2067, price=5943, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.720Z, extra='\YV]T``QL\RORqxrannsdjcjvmfagkwkwxuihedusxgeeaccdM[_\QQIMOPLTOSNMOPXYMVRIK\I'}
1728732919720,Bid{auction=1485, bidder=2053, price=244909, channel='channel-3184', url='https://www.nexmark.com/qnu/vcxu/yuzy/item.htm?query=1&channel_id=238026752', dateTime=2024-10-12T11:35:19.720Z, extra='RZUZP_KJITbvfqhxR\IU]`jfxjlbclcygrgaxioudyhsofbqgiuamvllvjhgcdhxnmocrgSU`M'}
1728732919720,Bid{auction=1482, bidder=2101, price=85565046, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.720Z, extra='[NLN\Ojzuqiavvinji`\WaWILOIKHUVTPXV]JXNHQRZZQJ]SmmoerxpwsigyLPPZaUQ[M'}
1728732919720,Bid{auction=1421, bidder=2101, price=266139, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.720Z, extra='_QVWJZKxpqnog`Y]\]`xthbwcxbiqwgxcluoacrwkxp[PKZM^ddmgxzcbxpevwtztoctipnkzJY`N'}
1728732919720,Bid{auction=1400, bidder=2046, price=26113574, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.720Z, extra='bWSSQ[Njpaeye\N\^JMysqagyuntfjsPZHNYV\PZ\Z]vjbaaelslkzcfgmkqbJQ`OJ[JO'}
1728732919720,Bid{auction=1499, bidder=2117, price=8532734, channel='Facebook', url='https://www.nexmark.com/gyf/loi/dl_f/item.htm?query=1', dateTime=2024-10-12T11:35:19.720Z, extra='mjvqPZ]UIarktvtjvtwcda\QTXZYfqfbjdQ]\H\XIaHZUQynnrye[a'}
1728732919720,Bid{auction=1418, bidder=2156, price=12852, channel='Google', url='https://www.nexmark.com/sax/ldi/vbuw/item.htm?query=1', dateTime=2024-10-12T11:35:19.720Z, extra='SUzrypuxPP\NWTaS_ZIaYPOMMNNRX\[RLXL`SZ`^[`\`uolmfrbkypjnandveigw'}
1728732919721,Bid{auction=1400, bidder=2137, price=28669542, channel='channel-5897', url='https://www.nexmark.com/npr/wp_/ncl/item.htm?query=1&channel_id=1863843840', dateTime=2024-10-12T11:35:19.721Z, extra='yrjvjweghMWQ^]I\TWPZ]YW\[QRfciucu^KTO^KjtikkstlchrtXLMPJItvhk'}
1728732919721,Bid{auction=1453, bidder=2101, price=3517966, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.721Z, extra='ztwwwoWKU]QTbwqxsailmwni_HW^^WixkxnwVTOP_ZjjabpbKZW]\Qhvh'}
1728732919721,Bid{auction=1400, bidder=2101, price=586, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.721Z, extra='hptZ`R`VWtciqchncepnqgsqwtckaridsKVPRTPnlhrniYVaQ[aPR\L]NsfopvimofujrglxuzfMUVM`'}
1728732919721,Bid{auction=1400, bidder=2117, price=3892, channel='Apple', url='https://www.nexmark.com/age/mgmr/zqmj/item.htm?query=1', dateTime=2024-10-12T11:35:19.721Z, extra='NZKaZaLVwhegitinhiylRLXV^TPaUTILRVS][KJ]aU_JS`ONW]Y\QQR^YWQ_T[vxuknx`MV[_IHV'}
1728732919721,Bid{auction=1409, bidder=2029, price=33577, channel='channel-9261', url='https://www.nexmark.com/hwdf/dju/snty/item.htm?query=1&channel_id=1272709120', dateTime=2024-10-12T11:35:19.721Z, extra='ntjujdojtogwddnwbfbeinufvgzMIZ]QZLK[`IJsrulvmJUL^LJ]X^UYT\IOYXWvcph'}
1728732919721,Bid{auction=1428, bidder=2101, price=6971, channel='channel-9365', url='https://www.nexmark.com/dpe/ebxd/gq__/item.htm?query=1&channel_id=1457258496', dateTime=2024-10-12T11:35:19.721Z, extra='deftSRUQS\ncsyfgIOWQL_zuavjlblaisiV^PK_OnyqqdwetitctlxlwrzaHQ_LKekcu'}
1728732919721,Bid{auction=1398, bidder=2045, price=34183, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.721Z, extra='yqrny]XQI[PJWOW]Ijsbpcfilkwfe[ZaNOTygsyouL\RSJN]NZYYNncdteohcumvpcwjubl'}
1728732919721,Bid{auction=1487, bidder=2101, price=359925, channel='channel-8877', url='https://www.nexmark.com/_xv/ewkc/mny/item.htm?query=1&channel_id=1253834752', dateTime=2024-10-12T11:35:19.721Z, extra='ar]PPLU\eihbuoL_[RaLRa^_JJtlsatv[aPLQPT`S`\SeylbluWRSOU]WUZJNJPV`JN[lvyacmmvihtd'}
1728732919721,Bid{auction=1400, bidder=2101, price=34836, channel='Baidu', url='https://www.nexmark.com/igw/xnn/lwhi/item.htm?query=1', dateTime=2024-10-12T11:35:19.721Z, extra='jnterobsmglagtO[JVPTvifohihugfubsalswqmepkwloqytuzRaWaLOnc'}
